"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-6.411167908E-1,4.189188538E0,8.821755066E0
1.795800000E-2,-5.008584595E-1,4.130510559E0,8.619824982E0
2.792600000E-2,-4.773573303E-1,4.034709778E0,8.689579926E0
3.791700001E-2,-3.543132019E-1,3.871399384E0,8.672964478E0
4.789600000E-2,-4.328997803E-1,3.959566040E0,8.602760468E0
5.785900001E-2,-9.629475403E-1,4.971611481E0,8.336613922E0
6.786300000E-2,-4.388873291E-1,4.741839294E0,8.879534912E0
7.784200000E-2,-2.293231201E-1,4.025578766E0,9.010662231E0
8.782000000E-2,-4.402345276E-1,3.393892365E0,9.002429352E0
9.779900000E-2,-6.042933655E-1,3.214714966E0,8.871601410E0
1.077780000E-1,-7.548802185E-1,3.597169647E0,8.764124908E0
1.177560000E-1,-9.761201477E-1,4.038601685E0,8.418194275E0
1.277340000E-1,-1.615290985E0,4.143982544E0,7.729775848E0
1.377120000E-1,-9.783654785E-1,4.367467804E0,7.777526550E0
1.476910000E-1,-4.441264343E-1,4.237238617E0,9.769883423E0
1.576690000E-1,-1.006207581E0,4.058809662E0,9.918075256E0
1.676310000E-1,-1.134939880E0,3.952081604E0,9.225764923E0
1.776100000E-1,-8.458909607E-1,3.976031799E0,8.616531830E0
1.876030000E-1,-6.944059753E-1,4.139042816E0,8.313711548E0
1.975770000E-1,-8.687933350E-1,4.367318115E0,8.384514313E0
2.075570000E-1,-9.889933777E-1,4.433330841E0,8.517138519E0
2.175270000E-1,-9.961784363E-1,4.396208038E0,8.573421478E0
2.274990000E-1,-9.593550110E-1,4.349056091E0,8.637039185E0
2.374850000E-1,-8.002359009E-1,4.247716827E0,8.649014282E0
2.474500000E-1,-6.586303711E-1,4.189487915E0,8.575816498E0
2.574340000E-1,-5.523513794E-1,4.185745697E0,8.439001007E0
2.674050000E-1,-4.499642944E-1,4.112248535E0,8.740025024E0
2.773840000E-1,-3.439846802E-1,4.010160828E0,9.117839355E0
2.873760000E-1,-6.420149231E-1,4.440366211E0,8.403375092E0
2.973510000E-1,-8.894503784E-1,4.411625977E0,8.759933624E0
3.073290000E-1,-9.128018188E-1,4.399351501E0,8.832981720E0
3.172980000E-1,-1.197360077E0,4.384831696E0,9.000932465E0
3.272870000E-1,-6.384223938E-1,4.414320374E0,7.965236206E0
3.372720000E-1,-4.619393921E-1,4.233646088E0,7.846832428E0
3.472570000E-1,-4.810995483E-1,4.400399323E0,7.594606934E0
3.572210000E-1,-4.502636719E-1,4.381837921E0,8.140671387E0
3.672000000E-1,-6.080355835E-1,4.085154877E0,8.641829224E0
3.771640000E-1,-7.896080017E-1,4.109703827E0,8.456065521E0
3.871640000E-1,-1.044976959E0,4.339925079E0,8.026608582E0
3.971470000E-1,-1.167422333E0,4.562362518E0,7.913294220E0
4.071020000E-1,-1.172362061E0,4.795727234E0,7.911497955E0
4.171010000E-1,-1.265019379E0,4.951403503E0,7.998916168E0
4.270780000E-1,-1.519789581E0,4.969665527E0,8.021668854E0
4.370400000E-1,-1.579365692E0,4.929548950E0,8.232280884E0
4.470340000E-1,-1.335223389E0,4.582271118E0,8.379724274E0
4.570110000E-1,-1.385069733E0,4.134402466E0,8.188871155E0
4.669780000E-1,-1.627565460E0,3.635190582E0,7.906707916E0
4.769650000E-1,-1.816472626E0,3.375780029E0,7.814649353E0
4.869420000E-1,-1.687590637E0,3.852538605E0,7.241790619E0
4.969150000E-1,-1.472637634E0,4.503834229E0,7.101232910E0
5.068930000E-1,-1.780996399E0,4.996010742E0,6.823260956E0
5.168710000E-1,-1.870210876E0,5.702242126E0,6.561006317E0
5.268220000E-1,-1.907333679E0,5.906267853E0,6.142177277E0
5.368210000E-1,-1.779649200E0,5.529950409E0,5.605992279E0
5.467980000E-1,-2.214345245E0,5.064418488E0,5.757028198E0
