"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,8.140380859E0,-2.919250488E0,1.707278442E1
2.410889000E-3,8.140380859E0,-2.919250488E0,1.707278442E1
4.821777000E-3,7.085144043E0,-3.747161865E0,1.579980469E1
7.232666000E-3,7.831710815E0,-3.409774780E0,1.551985168E1
9.643555000E-3,7.903488159E0,-2.943176270E0,1.567298889E1
1.202392600E-2,8.032699585E0,-2.526824951E0,1.565145874E1
1.440429700E-2,7.968093872E0,-1.868789673E0,1.565863037E1
1.678466800E-2,7.826919556E0,-1.045669556E0,1.587637329E1
1.919555700E-2,7.245468140E0,-8.709869385E-1,1.585005188E1
2.160644500E-2,7.140182495E0,-1.067199707E0,1.554138184E1
2.398681600E-2,7.240676880E0,-1.378265381E0,1.518724060E1
2.639770500E-2,7.448852539E0,-1.703689575E0,1.482113647E1
2.880859400E-2,7.582855225E0,-2.024322510E0,1.458186340E1
3.121948200E-2,7.692932129E0,-2.172683716E0,1.440957642E1
3.359985300E-2,7.695312500E0,-2.132003784E0,1.436172485E1
3.601074200E-2,7.621139526E0,-1.974075317E0,1.439761353E1
3.842163100E-2,7.563705444E0,-1.804183960E0,1.434976196E1
4.083251900E-2,6.465408325E0,-2.507675171E0,1.385684204E1
4.321289100E-2,6.726226807E0,-2.378463745E0,1.339501953E1
4.562377900E-2,7.168899536E0,-2.084152222E0,1.328016663E1
4.803466800E-2,7.561325073E0,-1.849655151E0,1.308395386E1
5.044555700E-2,7.444076538E0,-1.512268066E0,1.300259399E1
5.285644500E-2,7.338790894E0,-9.547424316E-1,1.313180542E1
5.523681600E-2,7.453643799E0,-3.110656738E-1,1.339981079E1
5.764770500E-2,7.235900879E0,-1.435699463E-1,1.349551392E1
6.005859400E-2,7.010971069E0,-3.852386475E-1,1.336152649E1
6.246948200E-2,7.089935303E0,-7.441711426E-1,1.318684387E1
6.484985300E-2,7.453643799E0,-1.055236816E0,1.302174377E1
6.726074200E-2,7.671386719E0,-1.280166626E0,1.280877686E1
6.967163100E-2,7.642669678E0,-1.361511230E0,1.264128113E1
7.208251900E-2,7.403396606E0,-1.294509888E0,1.247618103E1
7.446289100E-2,7.142578125E0,-1.103088379E0,1.229193115E1
7.687377900E-2,6.972686768E0,-8.877410889E-1,1.206939697E1
7.928466800E-2,6.917648315E0,-7.106628418E-1,1.177986145E1
8.169555700E-2,6.908081055E0,-5.934143066E-1,1.150468445E1
8.410644500E-2,5.737991333E0,-1.083953857E0,1.116969299E1
8.648681600E-2,5.852844238E0,-1.098312378E0,1.077488708E1
8.889770500E-2,6.262023926E0,-9.786682129E-1,1.043031311E1
9.130859400E-2,6.673583984E0,-8.350982666E-1,1.005703735E1
9.371948200E-2,7.549362183E0,-7.537384033E-1,8.250457764E0
9.609985300E-2,8.518447876E0,-2.991027832E-1,6.228515625E0
9.851074200E-2,8.173889160E0,5.407714844E-1,5.347961426E0
1.009216310E-1,7.838882446E0,1.057632446E0,4.823928833E0
1.033325190E-1,7.293319702E0,1.198806763E0,4.510467529E0
1.057128910E-1,7.300506592E0,1.122238159E0,3.701690674E0
1.081237790E-1,8.111663818E0,9.475555420E-1,2.629714966E0
1.105346680E-1,8.554336548E0,6.867370605E-1,2.038681030E0
1.129455570E-1,8.858230591E0,3.828582764E-1,1.651046753E0
1.153564450E-1,8.958724976E0,2.395629883E-3,1.691726685E0
1.177368160E-1,8.781661987E0,-8.135986328E-2,2.093719482E0
1.201477050E-1,8.717056274E0,-7.656860352E-2,2.476577759E0
1.225585940E-1,8.561523438E0,-1.052856445E-1,3.163314819E0
1.249694820E-1,8.743377686E0,-1.196289062E-2,3.560516357E0
1.273498530E-1,8.039886475E0,2.201385498E-1,3.967300415E0
1.297607420E-1,8.370086670E0,3.589172363E-1,4.347763062E0
1.321716310E-1,1.031066895E1,3.804626465E-1,4.773681641E0
1.345825190E-1,9.626327515E0,5.383911133E-1,4.955535889E0
1.369628910E-1,8.599807739E0,4.115600586E-1,5.659027100E0
1.393737790E-1,8.109283447E0,7.417297363E-2,6.137588501E0
1.417846680E-1,8.420349121E0,-4.067840576E-1,6.410369873E0
1.441955570E-1,8.927627563E0,-9.475555420E-1,6.723831177E0
1.465759280E-1,9.432510376E0,-1.466796875E0,6.872192383E0
1.489868160E-1,8.439483643E0,-1.794616699E0,6.943969727E0
1.513977050E-1,7.209579468E0,-1.928619385E0,6.659225464E0
1.538085940E-1,7.568496704E0,-2.172683716E0,6.477371216E0
1.562194820E-1,7.948959351E0,-2.545959473E0,6.372085571E0
1.585998530E-1,8.532806396E0,-2.940780640E0,6.362518311E0
1.610107420E-1,9.135803223E0,-3.096313477E0,6.513259888E0
1.634216310E-1,6.831512451E0,-2.639282227E0,6.096908569E0
1.658325190E-1,7.276580811E0,-2.766098022E0,6.482162476E0
1.682128910E-1,6.865005493E0,-2.699096680E0,6.759719849E0
1.706237790E-1,6.719039917E0,-2.481353760E0,6.965499878E0
1.730346680E-1,6.496520996E0,-2.359329224E0,6.599411011E0
1.754455570E-1,5.948562622E0,-2.005187988E0,6.582656860E0
1.778259280E-1,3.242279053E0,-6.412811279E-1,4.979461670E0
1.802368160E-1,4.460220337E0,-6.795654297E-1,4.563110352E0
1.826477050E-1,4.419540405E0,-2.871398926E-1,3.567703247E0
1.850585940E-1,3.445663452E0,4.642028809E-1,2.885742188E0
1.874389650E-1,4.098907471E0,2.991027832E-1,3.708877563E0
1.898498530E-1,4.981857300E0,-8.374938965E-1,3.792617798E0
1.922607420E-1,5.209182739E0,-1.459625244E0,4.541580200E0
1.946716310E-1,5.331207275E0,-2.821136475E0,5.381454468E0
1.970825190E-1,4.658828735E0,-2.780456543E0,4.981857300E0
1.994628910E-1,3.960128784E0,-2.591430664E0,6.092132568E0
2.018737790E-1,4.520034790E0,-3.426528931E0,5.836090088E0
2.042846680E-1,4.838287354E0,-3.730407715E0,7.207183838E0
2.066955570E-1,4.823928833E0,-4.072586060E0,6.649658203E0
2.090759280E-1,4.862213135E0,-4.505691528E0,7.408172607E0
2.114868160E-1,5.166107178E0,-4.759323120E0,7.987243652E0
2.138977050E-1,5.012969971E0,-5.015350342E0,7.745559692E0
2.163085940E-1,5.079956055E0,-4.675582886E0,8.286346436E0
2.186889650E-1,5.096710205E0,-4.594223022E0,7.360321045E0
2.210998530E-1,5.606384277E0,-4.814361572E0,7.975280762E0
2.235107420E-1,5.032104492E0,-4.522430420E0,6.977478027E0
2.259216310E-1,4.637283325E0,-4.484146118E0,7.190429688E0
2.283325190E-1,4.680358887E0,-4.998611450E0,6.230911255E0
2.307128910E-1,4.558334351E0,-5.376678467E0,6.446258545E0
2.331237790E-1,4.548751831E0,-5.443664551E0,4.996215820E0
2.355346680E-1,4.340576172E0,-5.852844238E0,5.417343140E0
2.379455570E-1,3.706481934E0,-6.084945679E0,5.106277466E0
2.403564450E-1,3.756729126E0,-6.503692627E0,6.460617065E0
2.427673340E-1,3.034103394E0,-6.570693970E0,6.336196899E0
2.451782230E-1,2.359329224E0,-6.932006836E0,6.711868286E0
2.475891110E-1,2.344970703E0,-7.307678223E0,5.871994019E0
2.499694820E-1,2.778060913E0,-7.676177979E0,5.785842896E0
2.523803710E-1,3.125030518E0,-7.625930786E0,4.608581543E0
2.547912600E-1,3.847656250E0,-7.913070679E0,4.919647217E0
2.572021480E-1,3.876373291E0,-7.738388062E0,5.536987305E0
2.596130370E-1,4.555938721E0,-8.394027710E0,6.266799927E0
2.619934080E-1,5.180465698E0,-8.669189453E0,5.008178711E0
2.644042970E-1,5.661422729E0,-8.542373657E0,4.326217651E0
2.668151850E-1,5.670989990E0,-8.599807739E0,4.692321777E0
2.692260740E-1,5.558532715E0,-8.403594971E0,4.034301758E0
2.716064450E-1,6.029907227E0,-8.224136353E0,4.551147461E0
2.740173340E-1,5.704483032E0,-8.027923584E0,4.261611938E0
2.764282230E-1,5.592025757E0,-8.025527954E0,4.596618652E0
2.788391110E-1,5.496307373E0,-7.688140869E0,4.642074585E0
2.812194820E-1,5.096710205E0,-7.365112305E0,4.134796143E0
2.836303710E-1,4.981857300E0,-7.094726562E0,4.670791626E0
2.860412600E-1,5.111068726E0,-6.754943848E0,4.007980347E0
2.884521480E-1,5.225921631E0,-6.604187012E0,4.319046021E0
2.908325190E-1,5.168502808E0,-6.319442749E0,4.240081787E0
2.932434080E-1,5.508270264E0,-6.704696655E0,4.467407227E0
2.956542970E-1,5.673385620E0,-7.075576782E0,4.737792969E0
2.980651850E-1,5.797805786E0,-7.523040771E0,4.902893066E0
3.004760740E-1,5.764312744E0,-8.066207886E0,5.175674438E0
3.028564450E-1,5.776275635E0,-8.671585083E0,5.603988647E0
3.052673340E-1,5.247467041E0,-9.138183594E0,5.828918457E0
3.076782230E-1,5.163711548E0,-9.860824585E0,6.477371216E0
3.100891110E-1,4.682754517E0,-1.069592285E1,6.149551392E0
3.124694820E-1,4.754531860E0,-1.126541138E1,6.491729736E0
3.148803710E-1,4.809570312E0,-1.193301392E1,6.855438232E0
3.172912600E-1,4.598999023E0,-1.216511536E1,6.570693970E0
3.197021480E-1,4.575073242E0,-1.252403259E1,6.728622437E0
3.220825190E-1,4.699508667E0,-1.262931824E1,7.302902222E0
3.244934080E-1,4.359725952E0,-1.283749390E1,7.188034058E0
3.269042970E-1,4.098907471E0,-1.290927124E1,7.199996948E0
3.293151850E-1,3.996017456E0,-1.302651978E1,7.319641113E0
3.317260740E-1,3.684951782E0,-1.287098694E1,6.771682739E0
3.341064450E-1,3.570098877E0,-1.196411133E1,6.644866943E0
3.365173340E-1,3.371490479E0,-1.180140686E1,6.295516968E0
3.389282230E-1,3.172882080E0,-1.157408142E1,6.065811157E0
3.413391110E-1,2.806777954E0,-1.152143860E1,5.972488403E0
3.437194820E-1,2.337783813E0,-1.089451599E1,5.929412842E0
3.461303710E-1,1.737182617E0,-9.375076294E0,5.922241211E0
3.485412600E-1,1.323226929E0,-8.372482300E0,5.948562622E0
3.509521480E-1,1.124633789E0,-7.582855225E0,5.544174194E0
3.533325190E-1,1.339981079E0,-7.077972412E0,4.888534546E0
3.557434080E-1,1.277770996E0,-6.664016724E0,4.543975830E0
3.581542970E-1,1.031311035E0,-6.156738281E0,4.264007568E0
3.605651850E-1,1.036087036E0,-5.867202759E0,4.259231567E0
3.629455570E-1,1.337585449E0,-5.501098633E0,3.996017456E0
3.653564450E-1,1.217941284E0,-5.003387451E0,4.024734497E0
3.677673340E-1,1.107879639E0,-4.931610107E0,4.175476074E0
3.701782230E-1,9.451599121E-1,-4.979461670E0,4.254440308E0
3.725891110E-1,1.074371338E0,-5.036895752E0,4.421936035E0
3.749694820E-1,1.131805420E0,-5.106277466E0,4.443466187E0
3.773803710E-1,1.208374023E0,-5.127822876E0,4.376480103E0
3.797912600E-1,1.122238159E0,-5.400604248E0,4.208969116E0
3.822021480E-1,1.182052612E0,-5.450851440E0,3.967300415E0
3.845825190E-1,1.383056641E0,-5.575271606E0,4.094116211E0
3.869934080E-1,1.655838013E0,-5.690139771E0,4.350158691E0
3.894042970E-1,1.371093750E0,-6.099304199E0,4.800003052E0
3.918151850E-1,2.146362305E0,-6.175872803E0,5.436492920E0
3.941955570E-1,2.629714966E0,-6.407974243E0,5.670989990E0
3.966064450E-1,2.857025146E0,-7.046859741E0,6.479766846E0
3.990173340E-1,2.720642090E0,-7.714462280E0,6.948760986E0
4.014282230E-1,2.328216553E0,-7.791030884E0,7.355529785E0
4.038391110E-1,2.744567871E0,-8.015960693E0,7.468002319E0
4.062194820E-1,2.828323364E0,-8.358123779E0,7.575683594E0
4.086303710E-1,2.567504883E0,-8.023132324E0,7.714462280E0
4.110412600E-1,2.486145020E0,-7.905883789E0,7.915451050E0
4.134521480E-1,2.617752075E0,-7.843673706E0,7.867599487E0
4.158325190E-1,2.553146362E0,-7.685745239E0,7.539779663E0
4.182434080E-1,2.428710938E0,-7.582855225E0,7.640289307E0
4.206542970E-1,2.141571045E0,-7.690536499E0,7.434494019E0
4.230651850E-1,2.196609497E0,-8.092529297E0,7.405792236E0
4.254455570E-1,2.349746704E0,-8.676376343E0,7.362716675E0
4.278564450E-1,2.263610840E0,-9.111862183E0,7.764709473E0
4.302673340E-1,2.261215210E0,-9.233901978E0,7.822143555E0
4.326782230E-1,2.402389526E0,-9.566513062E0,8.157135010E0
4.350891110E-1,2.569885254E0,-9.875183105E0,8.114059448E0
4.374694820E-1,2.624923706E0,-9.908676147E0,8.293518066E0
4.398803710E-1,2.696716309E0,-9.810577393E0,8.554336548E0
4.422912600E-1,2.967102051E0,-9.963714600E0,8.331802368E0
4.447021480E-1,3.163314819E0,-9.915863037E0,8.068603516E0
4.470825190E-1,3.395416260E0,-9.664611816E0,7.771881104E0
4.494934080E-1,3.634704590E0,-9.408584595E0,7.068405151E0
4.519042970E-1,3.823730469E0,-9.233901978E0,6.350555420E0
4.543151850E-1,3.948150635E0,-9.068801880E0,5.972488403E0
4.566955570E-1,3.940979004E0,-8.767303467E0,5.438888550E0
4.591064450E-1,3.933807373E0,-8.580657959E0,4.852645874E0
4.615173340E-1,3.751953125E0,-8.250457764E0,4.304687500E0
4.639282230E-1,3.582061768E0,-7.905883789E0,3.893127441E0
4.663085940E-1,3.665802002E0,-7.846069336E0,3.421737671E0
4.687194820E-1,3.701690674E0,-7.841278076E0,3.046066284E0
4.711303710E-1,3.570098877E0,-7.829315186E0,2.806777954E0
4.735412600E-1,3.488739014E0,-7.685745239E0,2.608169556E0
4.759521480E-1,3.010177612E0,-7.623535156E0,2.600997925E0
