"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.272921800E-2,3.498491526E0,8.804150820E-1,7.504566908E-1
5.523640600E-2,3.475056410E0,8.473928571E-1,7.664351463E-1
5.774354100E-2,3.386641979E0,7.376738787E-1,7.962616682E-1
6.025067700E-2,3.219533682E0,5.874760151E-1,8.111749291E-1
6.275781200E-2,3.005421877E0,4.416722357E-1,7.930659652E-1
6.526494800E-2,2.758287668E0,3.085181117E-1,7.355434299E-1
6.777208300E-2,2.481460333E0,2.083862126E-1,6.547188759E-1
7.003958300E-2,2.177868843E0,1.593854874E-1,5.545869470E-1
7.254671800E-2,1.855236411E0,1.583202630E-1,4.544550478E-1
7.505385400E-2,1.533536077E0,2.062557489E-1,3.713668585E-1
7.756098900E-2,1.233273506E0,2.872134447E-1,3.031919599E-1
8.006812500E-2,9.659000635E-1,3.745625615E-1,2.531259954E-1
8.257526000E-2,7.433995008E-1,4.640421271E-1,2.083862126E-1
8.508244800E-2,5.580489635E-1,5.332822800E-1,1.785596907E-1
8.758958300E-2,4.067858756E-1,5.832150578E-1,1.497983932E-1
9.009671800E-2,2.928059399E-1,6.077154279E-1,1.178414002E-1
9.260385400E-2,1.960028708E-1,6.045197248E-1,8.708280325E-2
9.511098900E-2,1.086537689E-1,5.725627542E-1,4.766917601E-2
9.761812500E-2,2.769605815E-2,5.279561281E-1,-2.396774245E-3
9.988291600E-2,-3.408745676E-2,4.746944606E-1,-5.778888986E-2
1.023900520E-1,-7.563154399E-2,4.299546778E-1,-1.078548431E-1
1.048971870E-1,-9.054480493E-2,4.129109383E-1,-1.536598653E-1
1.074043230E-1,-7.456631213E-2,4.288894534E-1,-1.856168509E-1
1.099114580E-1,-3.834838793E-2,4.629769027E-1,-2.090519816E-1
1.124185930E-1,1.065232977E-2,5.258256793E-1,-2.292914093E-1
1.149257810E-1,3.515268862E-2,6.577813625E-1,-2.207695395E-1
1.174329160E-1,2.982652560E-2,7.547175884E-1,-1.962691844E-1
1.199400520E-1,5.645735189E-2,6.705641747E-1,-1.557903290E-1
1.224471870E-1,5.539211631E-2,4.171718955E-1,-8.015878499E-2
1.249543230E-1,1.704372838E-2,2.882786989E-1,-4.607132822E-2
1.274614580E-1,2.130466048E-3,2.531259954E-1,-8.441971987E-2
1.297261980E-1,1.065233024E-3,2.051905096E-1,-1.366161406E-1
1.322333330E-1,5.326164886E-3,1.796249151E-1,-1.983996481E-1
1.347404680E-1,-3.195698932E-2,1.668421179E-1,-2.729659677E-1
1.372476040E-1,-1.118494645E-1,1.572550237E-1,-3.528584540E-1
1.397547390E-1,-2.215684652E-1,1.497983932E-1,-4.252942801E-1
1.422618750E-1,-3.611139953E-1,1.572550237E-1,-4.838820994E-1
