"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-7.821235657E-1,3.079396362E0,8.752149811E0
9.948999970E-3,-8.292755127E-1,3.399430847E0,8.665030975E0
1.992800005E-2,-8.119116211E-1,3.815715179E0,8.806337128E0
2.990700002E-2,-5.390290833E-1,3.780987396E0,8.897647247E0
3.985599999E-2,-3.206332397E-1,3.807482300E0,9.240584106E0
4.983499995E-2,-2.890489197E-1,4.031865692E0,9.621841278E0
5.981400004E-2,-8.786727905E-2,4.029470673E0,9.291029205E0
6.976300001E-2,-1.203497314E-1,3.714675293E0,9.364077301E0
7.974199997E-2,-1.549278259E-1,3.490890656E0,9.301058350E0
8.969100006E-2,5.111869812E-1,3.433110809E0,9.472152557E0
9.967000003E-2,7.846682739E-1,3.772155762E0,9.285939789E0
1.096500000E-1,3.221301270E-1,3.898043976E0,8.992100830E0
1.195980000E-1,1.496887207E-4,3.380869446E0,8.802744598E0
1.295780001E-1,4.984634399E-2,3.568279724E0,9.349557495E0
1.395570000E-1,1.538800049E-1,4.058659973E0,9.191935272E0
1.495060000E-1,2.086660767E-1,4.506678314E0,9.114695892E0
1.594850000E-1,3.827540588E-1,4.609514465E0,9.225016479E0
1.694340000E-1,5.864804077E-1,4.672234039E0,9.226213989E0
1.794130000E-1,8.279283142E-1,5.001698914E0,8.321195984E0
1.893920000E-1,7.987390137E-1,5.015021210E0,9.507628784E0
1.993410001E-1,5.075944519E-1,4.254003754E0,9.179960175E0
2.093200000E-1,3.119512939E-1,3.829785919E0,9.067244568E0
2.192690000E-1,2.189945984E-1,4.173321533E0,8.982221375E0
2.292480000E-1,3.870950317E-1,4.221371613E0,8.784781952E0
2.392270000E-1,5.269042969E-1,3.952530670E0,8.747210083E0
2.491760000E-1,9.753717041E-1,3.900738373E0,8.528514862E0
2.591550000E-1,1.344204712E0,3.851041718E0,8.331225128E0
2.691039999E-1,1.598675537E0,3.955225067E0,8.144263916E0
2.790830000E-1,1.672771454E0,3.799548798E0,8.211923218E0
2.890620000E-1,1.586401062E0,4.044289856E0,8.629704437E0
2.990110000E-1,1.689087524E0,4.558021545E0,8.873098297E0
3.089900000E-1,1.944306793E0,4.951403503E0,9.273665314E0
3.189390000E-1,2.017953644E0,4.997657318E0,9.161997528E0
3.289180000E-1,1.457818451E0,4.192930756E0,8.261021118E0
3.388980000E-1,6.903643799E-1,3.893703003E0,6.826554108E0
3.488460000E-1,8.322692871E-2,3.601809998E0,7.128027191E0
3.588260000E-1,6.957531738E-1,3.481011200E0,7.321275330E0
3.687740000E-1,9.039701843E-1,5.046006775E0,7.059619446E0
3.787540001E-1,9.973759460E-1,5.620212708E0,6.238127747E0
3.886925000E-1,1.013242950E0,6.174959106E0,5.686225433E0
3.986725000E-1,1.294358368E0,7.165299683E0,6.706503754E0
4.086515000E-1,2.955603790E0,8.126301270E0,1.047506699E1
4.186005000E-1,3.313359833E0,8.296647034E0,1.056428146E1
4.285795001E-1,3.106040955E0,6.742578735E0,9.442364502E0
4.385285000E-1,3.040626984E0,5.966293030E0,8.874146118E0
4.485075000E-1,2.938539276E0,6.190826111E0,9.769284668E0
4.584555000E-1,2.791245575E0,6.367608490E0,9.702972565E0
4.684355000E-1,2.576891327E0,6.798113251E0,9.070986786E0
4.784145000E-1,2.104324036E0,7.491172028E0,8.562045135E0
4.883635000E-1,1.615740051E0,8.192763062E0,8.507857819E0
4.983425000E-1,1.221160583E0,8.717721405E0,8.319100342E0
5.082915000E-1,1.196611633E0,9.089248810E0,7.895331573E0
5.182705000E-1,1.208736420E0,9.283395081E0,7.559729462E0
5.282495000E-1,1.039438477E0,8.990753632E0,7.411088562E0
5.381985001E-1,8.830137634E-1,8.761729889E0,7.391329651E0
5.481775000E-1,7.518864441E-1,8.781339111E0,7.698640594E0
5.581265000E-1,5.727090454E-1,9.028924255E0,7.910450134E0
5.681055000E-1,3.887416077E-1,9.271120605E0,8.052504730E0
5.780845000E-1,2.362088013E-1,9.521998901E0,8.298143921E0
5.880335000E-1,1.032852173E-1,9.678722992E0,8.301137695E0
5.980125000E-1,2.215393066E-1,9.642648010E0,7.749834137E0
6.079925000E-1,5.788462830E-1,9.469757538E0,7.033573608E0
6.179405000E-1,8.674461365E-1,9.348509674E0,6.500981140E0
6.279205000E-1,9.023236084E-1,9.676028595E0,6.203100586E0
6.378685000E-1,3.803590393E-1,9.215885468E0,5.710025940E0
6.478485001E-1,1.871109009E-2,9.078770599E0,5.516179047E0
6.578275000E-1,-1.281335449E-1,9.192683716E0,5.500162354E0
6.677765000E-1,-2.399510193E-1,9.332642670E0,5.494025116E0
6.777555000E-1,-5.092410278E-1,8.904233551E0,5.458698578E0
6.877045000E-1,-3.436853027E-1,8.096662903E0,5.282215576E0
6.976835000E-1,-3.014730835E-1,8.404871979E0,5.000351715E0
7.076625000E-1,-4.490661621E-3,8.376281433E0,4.827012177E0
7.176115001E-1,2.260299683E-2,7.708819427E0,4.193828888E0
7.275905000E-1,-1.095721436E-1,7.417824554E0,3.421285400E0
7.375695000E-1,-2.466870117E-1,7.365283813E0,3.102747803E0
7.475185000E-1,-5.372328186E-1,6.982829132E0,2.685864716E0
7.574975000E-1,-7.539820862E-1,6.346502380E0,2.489622803E0
7.674465000E-1,-7.894583130E-1,5.789360962E0,2.196232910E0
7.774255000E-1,-9.339079285E-1,5.530100098E0,1.887724457E0
7.874044999E-1,-1.156794434E0,5.491630096E0,1.827549591E0
7.973535000E-1,-9.380992126E-1,5.707630920E0,2.194286957E0
8.073325000E-1,-6.809339905E-1,5.605094147E0,2.449805603E0
8.172815000E-1,-3.426374817E-1,5.649701385E0,2.269430695E0
8.272605001E-1,-2.957849121E-1,5.544470215E0,1.880988464E0
8.372405000E-1,1.528321838E-1,6.042634277E0,1.874102783E0
8.471885000E-1,3.439846802E-1,5.652246094E0,1.455124054E0
8.571685000E-1,8.713380432E-1,6.546336823E0,1.420695648E0
8.671475000E-1,1.437460785E0,6.938221893E0,1.772613831E0
8.770965000E-1,1.330283661E0,7.538773041E0,1.910626831E0
8.870755000E-1,1.072369995E0,7.924670563E0,2.145488434E0
8.970245000E-1,8.693920898E-1,7.477700043E0,2.376308441E0
9.070035000E-1,1.142574005E0,7.923473053E0,2.368674316E0
9.169525000E-1,1.070124664E0,7.633376312E0,1.501377869E0
9.269315000E-1,1.539249115E0,8.647367706E0,1.191671906E0
9.369105001E-1,1.851050720E0,8.971294098E0,9.325607300E-1
9.468595000E-1,1.791175232E0,9.135502625E0,6.054908752E-1
9.568385000E-1,1.387015686E0,8.647218018E0,-9.475296021E-2
9.667875000E-1,1.355281677E0,8.924142151E0,1.038839722E-1
9.767665000E-1,1.445543976E0,8.681347046E0,8.095166016E-1
9.867455000E-1,1.804647217E0,1.028466293E1,1.785636749E0
9.966945000E-1,2.151475983E0,1.153261780E1,1.704355774E0
1.006673500E0,1.795067139E0,1.179502213E1,1.304537201E0
1.016653500E0,3.125500488E-1,1.121827148E1,2.917433167E-1
1.026601500E0,-3.284170532E-1,1.039902512E1,7.011419678E-1
