"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,4.897049814E-2,-4.649298489E-1,3.948739469E-1
1.001000009E-2,6.281440705E-2,-5.869292021E-1,4.435022175E-1
1.998900005E-2,7.584243268E-2,-7.121607661E-1,4.196112454E-1
2.999900002E-2,-1.407253742E-2,-6.692050099E-1,3.738200665E-1
3.997799999E-2,-2.266469300E-1,-8.310580254E-1,4.252230823E-1
4.998800007E-2,-3.511355817E-1,-9.795367122E-1,4.673633277E-1
5.999800004E-2,-3.466084599E-1,-1.012651086E0,5.440315008E-1
6.997700001E-2,-2.808579504E-1,-9.680167437E-1,6.969930530E-1
7.998700009E-2,-2.996915877E-1,-9.239856601E-1,8.803827763E-1
8.996600006E-2,-3.084174097E-1,-9.466677904E-1,9.572224617E-1
9.997600003E-2,-2.489006072E-1,-1.076415181E0,9.159898162E-1
1.099860000E-1,-8.403580636E-3,-8.804951310E-1,8.047493100E-1
1.199650001E-1,2.672263980E-1,-7.345709205E-1,7.500500679E-1
1.299750000E-1,5.522655845E-1,-6.886141300E-1,7.070874572E-1
1.399540000E-1,8.137946725E-1,-6.468568444E-1,6.631487608E-1
1.499640000E-1,9.016323686E-1,-7.172527313E-1,6.271782517E-1
1.599740001E-1,8.536930680E-1,-7.926759720E-1,5.403751135E-1
1.699530000E-1,7.093718648E-1,-8.514953256E-1,4.078668654E-1
1.799630000E-1,5.106058121E-1,-7.900511622E-1,2.087731957E-1
1.899420001E-1,3.636725545E-1,-4.829149544E-1,-2.440305427E-2
1.999520001E-1,3.996925950E-1,-2.380317003E-1,-1.344723105E-1
2.099610000E-1,6.378734708E-1,-2.511738837E-1,-3.315092027E-1
2.199410000E-1,1.028531790E0,-2.166463435E-1,-4.532023072E-1
2.299500001E-1,1.660642624E0,4.306938127E-2,-5.688828230E-1
2.399205001E-1,2.499239206E0,4.293782711E-1,-7.420908809E-1
2.499295000E-1,3.228481054E0,5.918710232E-1,-8.063436151E-1
2.599395000E-1,3.303177118E0,-1.723730117E-1,-7.183475494E-1
2.699185000E-1,2.864616632E0,-1.046957493E0,-5.404472947E-1
2.799285001E-1,2.453319550E0,-1.374650598E0,-4.244661033E-1
2.899075000E-1,2.054234266E0,-1.089274287E0,-3.791239262E-1
2.999175000E-1,1.506900907E0,-8.026494980E-1,-2.669225633E-1
3.099275001E-1,9.908697009E-1,-5.557577014E-1,-7.999233902E-2
3.199065001E-1,6.537498236E-1,-1.733767986E-1,3.160182759E-2
3.299165000E-1,5.403204560E-1,2.732904255E-1,4.112928733E-2
3.399265000E-1,6.005621552E-1,5.109935403E-1,-1.268600114E-2
3.499055001E-1,7.725536227E-1,5.272558928E-1,-1.089411676E-1
3.599155000E-1,1.100698233E0,4.373278320E-1,-1.984121948E-1
3.698945000E-1,1.505094409E0,3.554390967E-1,-2.383191437E-1
3.799045001E-1,1.857496500E0,2.862803638E-1,-2.616838813E-1
3.899135001E-1,2.118986607E0,1.753423959E-1,-2.506706417E-1
3.998935000E-1,2.258457661E0,1.403497998E-2,-2.208443135E-1
4.099035000E-1,2.280665398E0,-5.212273821E-2,-2.383266389E-1
4.198825001E-1,2.244079113E0,3.418600932E-2,-3.211062253E-1
4.298925000E-1,2.117991924E0,1.893116832E-1,-4.659294486E-1
4.399015000E-1,1.940742135E0,3.395367563E-1,-6.393272877E-1
4.498815000E-1,1.810289025E0,5.640907884E-1,-8.080396056E-1
4.598905001E-1,1.736834407E0,7.952153087E-1,-9.442235231E-1
4.698705000E-1,1.750802159E0,8.607869148E-1,-1.012868166E0
4.798795000E-1,1.835054636E0,6.841673851E-1,-9.189698696E-1
4.898895001E-1,2.023607254E0,5.288097858E-1,-7.989555597E-1
4.998685000E-1,2.264671564E0,4.337253571E-1,-6.551180482E-1
5.098785000E-1,2.507591248E0,3.658331335E-1,-5.167098045E-1
5.198575000E-1,2.710489750E0,3.811227083E-1,-4.730347991E-1
5.298675001E-1,2.750337124E0,5.253709555E-1,-5.483993292E-1
5.398775000E-1,2.612939358E0,7.363637686E-1,-6.629202366E-1
5.498565000E-1,2.390107393E0,9.355061650E-1,-7.318239212E-1
5.598665001E-1,2.110969067E0,1.005830050E0,-7.545943260E-1
5.698455001E-1,1.863303423E0,1.028317213E0,-7.445803285E-1
5.798555000E-1,1.744953036E0,1.049595594E0,-7.521260977E-1
5.898655000E-1,1.741527081E0,9.804379940E-1,-7.755129337E-1
5.998445001E-1,1.755243897E0,9.051366448E-1,-7.989566922E-1
6.098545000E-1,1.739231348E0,7.570662498E-1,-7.366765141E-1
6.198335000E-1,1.703725696E0,5.551064610E-1,-5.721621513E-1
6.298435000E-1,1.711749792E0,4.530636668E-1,-3.934004009E-1
6.398525001E-1,1.712629557E0,5.157010555E-1,-3.039086163E-1
6.498325000E-1,1.602360010E0,5.632744431E-1,-3.068109453E-1
6.598415000E-1,1.399362564E0,5.711745620E-1,-3.627724946E-1
6.698215001E-1,1.226417184E0,6.189705729E-1,-4.087037742E-1
6.798305000E-1,1.176486373E0,6.928381324E-1,-4.287901223E-1
6.898405000E-1,1.201502204E0,6.197546124E-1,-3.180300593E-1
6.998195001E-1,1.278880835E0,6.072905660E-1,-2.470768541E-1
7.098295001E-1,1.337458372E0,5.609681010E-1,-1.589211524E-1
7.198095000E-1,1.351050258E0,4.044975340E-1,-1.149360538E-1
7.298185000E-1,1.387646675E0,3.361429870E-1,-1.035294682E-1
7.398285001E-1,1.408527493E0,3.585361242E-1,-4.789844155E-2
7.498075000E-1,1.350633502E0,3.945236802E-1,-1.129249204E-2
7.598175000E-1,1.289384246E0,3.480235934E-1,6.182806194E-2
7.698275000E-1,1.355900168E0,4.248920083E-1,1.205803305E-1
7.798065001E-1,1.562157154E0,4.395589530E-1,2.387237549E-1
7.898165000E-1,1.817355037E0,3.355236053E-1,3.995776176E-1
7.997955000E-1,2.074438810E0,2.573216856E-1,5.282703042E-1
8.098055001E-1,2.311193943E0,5.188308358E-1,6.224706173E-1
8.198155001E-1,2.433946371E0,7.276120782E-1,6.906989217E-1
8.297945000E-1,2.338432789E0,7.391856909E-1,7.471251488E-1
8.398045000E-1,2.127194166E0,3.844885826E-1,8.744631410E-1
8.497835001E-1,2.009473085E0,-9.984856099E-2,1.052803874E0
8.597935000E-1,1.939152956E0,-2.560836375E-1,1.135501385E0
8.698025000E-1,1.939154506E0,2.083612829E-1,9.671489000E-1
8.797825000E-1,1.690307975E0,6.534431577E-1,6.145122647E-1
8.897915001E-1,1.152006149E0,5.976070166E-1,3.942624629E-1
8.997715000E-1,8.971760869E-1,4.255242944E-1,4.016348422E-1
9.097805000E-1,8.861327767E-1,1.149720103E-1,5.282025933E-1
9.197905001E-1,8.819725513E-1,-2.103458196E-1,5.331814885E-1
9.297695000E-1,7.345604300E-1,-6.527777910E-1,5.012530684E-1
9.397795000E-1,5.749345422E-1,-9.143921137E-1,4.422344863E-1
9.497585000E-1,5.053882599E-1,-9.198159575E-1,4.039944112E-1
9.597685001E-1,4.629002512E-1,-7.829766870E-1,4.540767670E-1
9.697785000E-1,4.059488177E-1,-6.913828254E-1,5.245210528E-1
9.797575000E-1,3.430743515E-1,-4.802603424E-1,4.786809385E-1
9.897675001E-1,2.586145699E-1,-3.057862818E-1,4.126656950E-1
