"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.969604100E-2,-1.171577334E0,4.627643824E-1,-1.205503345E-1
7.214213500E-2,-1.160581827E0,4.896424413E-1,-8.634191751E-2
7.458822900E-2,-1.152029634E0,5.030815005E-1,-5.091175810E-2
7.703432300E-2,-1.144699335E0,5.104118586E-1,-1.425987296E-2
7.948046900E-2,-1.138590693E0,5.067467093E-1,2.361373976E-2
8.192661400E-2,-1.132482052E0,4.994162619E-1,6.026561558E-2
8.437276000E-2,-1.125151634E0,4.908641577E-1,9.325231612E-2
8.681890600E-2,-1.120264769E0,4.774251282E-1,1.250172853E-1
8.926510400E-2,-1.115377784E0,4.603209198E-1,1.543387920E-1
9.171130200E-2,-1.110490918E0,4.456601739E-1,1.775516421E-1
9.414895800E-2,-1.105603933E0,4.554339945E-1,1.848820150E-1
9.654802100E-2,-1.105603933E0,4.688730240E-1,1.836602837E-1
9.894791600E-2,-1.104382277E0,4.737599492E-1,1.885472089E-1
1.013469790E-1,-1.104382277E0,4.566557407E-1,1.946558505E-1
1.037453120E-1,-1.103160501E0,4.175603986E-1,1.995427758E-1
1.061443750E-1,-1.097051859E0,3.515869975E-1,2.093166113E-1
1.085442710E-1,-1.087278008E0,2.685093880E-1,2.190904468E-1
1.109433330E-1,-1.073838949E0,1.768797040E-1,2.288642824E-1
1.133415620E-1,-1.054291368E0,8.769345284E-2,2.410815805E-1
1.157407290E-1,-1.028635025E0,-2.710712142E-4,2.557423413E-1
1.181406250E-1,-9.968701601E-1,-7.601829618E-2,2.704030871E-1
1.205396870E-1,-9.602182508E-1,-1.444351524E-1,2.838421166E-1
1.229379160E-1,-9.223446846E-1,-2.018564343E-1,2.911725044E-1
1.253370830E-1,-8.832493424E-1,-2.568342686E-1,2.960594296E-1
1.277369790E-1,-8.453757167E-1,-3.044817150E-1,2.972811460E-1
1.301360410E-1,-8.099455833E-1,-3.484639823E-1,2.923942208E-1
1.325342710E-1,-7.794023156E-1,-3.924462497E-1,2.875072956E-1
1.349334370E-1,-7.513025403E-1,-4.388719499E-1,2.765117288E-1
