"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
0.000000000E0,3.287096620E-1,-1.006613135E0,-2.610469818E0
2.000000000E-3,3.146597147E-1,-1.045708537E0,-2.619632483E0
4.000000000E-3,2.993881106E-1,-1.077473402E0,-2.627573967E0
6.000000000E-3,2.883925438E-1,-1.097021103E0,-2.629406452E0
8.000000000E-3,2.773969769E-1,-1.131229639E0,-2.632460833E0
1.000000000E-2,2.700665891E-1,-1.148333907E0,-2.637347698E0
1.200000000E-2,2.541840672E-1,-1.181320548E0,-2.642234564E0
1.399971400E-2,2.395233214E-1,-1.211863756E0,-2.639180422E0
1.599946400E-2,2.291386127E-1,-1.229578853E0,-2.637958765E0
1.799924100E-2,2.102017850E-1,-1.261343837E0,-2.633071661E0
1.999904100E-2,1.906540990E-1,-1.293108940E0,-2.626352310E0
2.199885900E-2,1.796585172E-1,-1.309602261E0,-2.621465445E0
2.399869200E-2,1.594999731E-1,-1.339534640E0,-2.609858990E0
2.599853800E-2,1.362870932E-1,-1.368856192E0,-2.596419811E0
2.799839500E-2,1.283458471E-1,-1.382905960E0,-2.592754602E0
2.999812800E-2,1.051329672E-1,-1.404286385E0,-2.575039625E0
3.199787800E-2,9.352651983E-2,-1.415892839E0,-2.567709208E0
3.399764200E-2,7.214623690E-2,-1.436662197E0,-2.546939611E0
3.599741900E-2,5.504200980E-2,-1.449490309E0,-2.531057119E0
3.799720800E-2,4.404643923E-2,-1.454988122E0,-2.523726702E0
3.999700800E-2,2.694221027E-2,-1.461707592E0,-2.507844210E0
4.199681700E-2,1.228144579E-2,-1.465983748E0,-2.491961956E0
4.399663500E-2,3.118467052E-3,-1.465372920E0,-2.482187986E0
4.599637400E-2,-1.398575958E-2,-1.456209898E0,-2.468749046E0
4.799612400E-2,-2.742479555E-2,-1.442770839E0,-2.455309868E0
4.999588400E-2,-3.170085326E-2,-1.432997108E0,-2.452255726E0
5.199565300E-2,-4.452902079E-2,-1.409784198E0,-2.446146965E0
5.399543000E-2,-4.819421470E-2,-1.394512415E0,-2.440649271E0
5.599521500E-2,-5.796805397E-2,-1.361525774E0,-2.432708025E0
5.799500800E-2,-6.529843807E-2,-1.321208596E0,-2.432097197E0
5.999480800E-2,-6.774190068E-2,-1.297384858E0,-2.429042816E0
6.199454100E-2,-7.079622895E-2,-1.248515725E0,-2.425988197E0
6.399427400E-2,-7.079622895E-2,-1.194759488E0,-2.423544884E0
6.599400700E-2,-7.201796025E-2,-1.166659832E0,-2.424155712E0
6.799374000E-2,-6.957449019E-2,-1.108627558E0,-2.422934055E0
6.999347300E-2,-6.468757987E-2,-1.047541022E0,-2.419268847E0
7.199320600E-2,-5.857892334E-2,-1.014554262E0,-2.422934055E0
7.399300600E-2,-4.880508035E-2,-9.565221071E-1,-2.421712399E0
7.599273900E-2,-3.658777103E-2,-9.284223318E-1,-2.420490742E0
7.799247200E-2,-2.925739065E-2,-8.746662140E-1,-2.423544884E0
7.999220500E-2,-1.398575958E-2,-8.215208650E-1,-2.422934055E0
8.199193800E-2,-3.601050703E-3,-7.995297313E-1,-2.422934055E0
8.399167100E-2,1.716836728E-2,-7.543257475E-1,-2.421712399E0
8.599140400E-2,4.160297662E-2,-7.133977413E-1,-2.419879675E0
8.799113700E-2,5.320941657E-2,-6.962935328E-1,-2.421101570E0
8.999093700E-2,7.764402777E-2,-6.614741683E-1,-2.415603876E0
9.199067000E-2,1.039112285E-1,-6.309309602E-1,-2.410716772E0
9.399040300E-2,1.191828623E-1,-6.144375801E-1,-2.408273220E0
9.599013600E-2,1.460609287E-1,-5.832834244E-1,-2.402775526E0
9.798986900E-2,1.729390174E-1,-5.576271415E-1,-2.393612623E0
9.998960200E-2,1.875997782E-1,-5.423554778E-1,-2.388114691E0
1.019893350E-1,2.169213146E-1,-5.240295529E-1,-2.380173683E0
1.039890680E-1,2.315820605E-1,-5.142557025E-1,-2.374675751E0
1.059888680E-1,2.621253431E-1,-5.008166432E-1,-2.364901781E0
1.079886010E-1,2.932794392E-1,-4.934862554E-1,-2.355739117E0
1.099883340E-1,3.054967523E-1,-4.934862554E-1,-2.350241184E0
1.119880670E-1,3.348183036E-1,-4.934862554E-1,-2.339856386E0
1.139877670E-1,3.641398251E-1,-5.008166432E-1,-2.329471588E0
1.159875000E-1,3.775788546E-1,-5.063143969E-1,-2.324584723E0
1.179872330E-1,4.038460553E-1,-5.166991353E-1,-2.317254305E0
1.199869660E-1,4.295023978E-1,-5.295273662E-1,-2.310534954E0
1.219867660E-1,4.411088526E-1,-5.380793810E-1,-2.307480574E0
1.239864990E-1,4.649325907E-1,-5.496858358E-1,-2.300150156E0
1.259862320E-1,4.777607620E-1,-5.564054251E-1,-2.300760984E0
1.279859650E-1,4.979193211E-1,-5.741204619E-1,-2.295263290E0
1.299856980E-1,5.180779099E-1,-5.887812376E-1,-2.292208910E0
1.319854310E-1,5.254082680E-1,-5.967224836E-1,-2.292819738E0
1.339851640E-1,5.449559093E-1,-6.168810129E-1,-2.288543701E0
1.359849640E-1,5.614492893E-1,-6.358178854E-1,-2.292208910E0
1.379847640E-1,5.693905354E-1,-6.413156986E-1,-2.290376186E0
1.399844970E-1,5.840513110E-1,-6.639176607E-1,-2.294041395E0
1.419842300E-1,5.956577659E-1,-6.816327572E-1,-2.296484947E0
1.439839630E-1,6.035990119E-1,-6.920174360E-1,-2.296484947E0
1.459836960E-1,6.127619743E-1,-7.085108161E-1,-2.298928499E0
1.479834290E-1,6.170380116E-1,-7.158411741E-1,-2.300150156E0
1.499831620E-1,6.262009740E-1,-7.286693454E-1,-2.308091402E0
1.519829620E-1,6.329205036E-1,-7.347779870E-1,-2.314199924E0
1.539827620E-1,6.341422796E-1,-7.323346138E-1,-2.315421820E0
1.559824950E-1,6.402509212E-1,-7.274476290E-1,-2.322141409E0
1.579822280E-1,6.445269585E-1,-7.201172709E-1,-2.330082417E0
1.599819610E-1,6.439161301E-1,-7.133977413E-1,-2.336191177E0
1.619816940E-1,6.494138837E-1,-6.969044209E-1,-2.345965147E0
1.639814270E-1,6.524682045E-1,-6.730806231E-1,-2.360625744E0
1.659811600E-1,6.518573761E-1,-6.608633399E-1,-2.369788885E0
1.679809600E-1,6.549116969E-1,-6.345961094E-1,-2.385671377E0
1.699806930E-1,6.561334133E-1,-6.187136173E-1,-2.394223452E0
1.719804260E-1,6.579660177E-1,-5.900030136E-1,-2.414992809E0
1.739801920E-1,6.591877341E-1,-5.612922907E-1,-2.434540510E0
1.759799250E-1,6.610203385E-1,-5.405228734E-1,-2.444925308E0
1.779796580E-1,6.665181518E-1,-5.069252849E-1,-2.469970703E0
1.799793910E-1,6.695724726E-1,-4.757711887E-1,-2.489518404E0
1.819791240E-1,6.720159054E-1,-4.556125998E-1,-2.502957582E0
1.839789240E-1,6.769028306E-1,-4.183498621E-1,-2.524948597E0
1.859786570E-1,6.842331886E-1,-3.786435723E-1,-2.542663574E0
1.879783900E-1,6.878983974E-1,-3.584850430E-1,-2.553048372E0
1.899781230E-1,6.940070987E-1,-3.200005591E-1,-2.567709208E0
1.919778560E-1,6.988939643E-1,-2.992311120E-1,-2.576261282E0
1.939775890E-1,7.068352103E-1,-2.631900609E-1,-2.587256908E0
1.959773220E-1,7.147765160E-1,-2.295924872E-1,-2.591532946E0
1.979770550E-1,7.202742696E-1,-2.149317116E-1,-2.594587088E0
1.999768550E-1,7.282155156E-1,-1.856101900E-1,-2.595197916E0
2.019765880E-1,7.343241572E-1,-1.636190265E-1,-2.590311050E0
2.039763210E-1,7.386001945E-1,-1.526234597E-1,-2.587256908E0
2.059760540E-1,7.453197837E-1,-1.324649006E-1,-2.576261282E0
2.079757870E-1,7.502066493E-1,-1.147498190E-1,-2.559767723E0
2.099755200E-1,7.526501417E-1,-1.055868343E-1,-2.549994230E0
2.119752530E-1,7.605913877E-1,-9.520212561E-2,-2.528002977E0
2.139749860E-1,7.569261789E-1,-8.726087958E-2,-2.515174866E0
2.159747860E-1,7.624239326E-1,-7.504357398E-2,-2.485853195E0
2.179745190E-1,7.660892010E-1,-6.526973099E-2,-2.448590279E0
2.199742520E-1,7.667000294E-1,-5.916107446E-2,-2.430875301E0
2.219739850E-1,7.679217458E-1,-5.610674992E-2,-2.391169071E0
2.239737180E-1,7.679217458E-1,-5.244155973E-2,-2.348408461E0
2.259734510E-1,7.654782534E-1,-5.183069780E-2,-2.325195551E0
2.279731840E-1,7.654782534E-1,-6.038280949E-2,-2.281213284E0
2.299729840E-1,7.673109174E-1,-7.076751441E-2,-2.231733084E0
2.319727840E-1,7.642565966E-1,-7.504357398E-2,-2.207298517E0
2.339725170E-1,7.587587833E-1,-8.665001392E-2,-2.157818556E0
2.359722500E-1,7.563152909E-1,-9.275867045E-2,-2.130940437E0
2.379719830E-1,7.514284253E-1,-1.061976999E-1,-2.085125446E0
2.399717160E-1,7.410436869E-1,-1.123063490E-1,-2.036867142E0
2.419714490E-1,7.324915528E-1,-1.196367368E-1,-2.011821747E0
2.439711820E-1,7.190525532E-1,-1.251345277E-1,-1.965396047E0
2.459709820E-1,7.013374567E-1,-1.324649006E-1,-1.918359399E0
2.479707150E-1,6.940070987E-1,-1.330757737E-1,-1.898200750E0
2.499704480E-1,6.707941890E-1,-1.422387511E-1,-1.853607655E0
2.519701810E-1,6.488030553E-1,-1.520125866E-1,-1.815734029E0
2.539699140E-1,6.365857720E-1,-1.568995267E-1,-1.798018932E0
2.559696470E-1,6.121511459E-1,-1.685059518E-1,-1.757701755E0
2.579693800E-1,6.011555195E-1,-1.764471978E-1,-1.740597606E0
2.599691130E-1,5.736666322E-1,-1.935514361E-1,-1.708221674E0
2.619689130E-1,5.486211777E-1,-2.155425847E-1,-1.674624205E0
2.639686460E-1,5.364038348E-1,-2.283707410E-1,-1.658741713E0
2.659683790E-1,5.070822835E-1,-2.497510314E-1,-1.630030990E0
2.679681120E-1,4.789824784E-1,-2.760182619E-1,-1.603152990E0
2.699678450E-1,4.643217027E-1,-2.906790078E-1,-1.589713812E0
2.719675780E-1,4.350001812E-1,-3.181679249E-1,-1.567722797E0
2.739673110E-1,4.056786597E-1,-3.462677300E-1,-1.546953321E0
2.759670440E-1,3.922396302E-1,-3.584850430E-1,-1.539012074E0
2.779668440E-1,3.604746461E-1,-3.829196393E-1,-1.520075202E0
2.799665770E-1,3.439812660E-1,-3.951369524E-1,-1.515188336E0
2.819663100E-1,3.116053939E-1,-4.183498621E-1,-1.500527620E0
2.839660430E-1,2.804512978E-1,-4.385083914E-1,-1.489531994E0
