"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.358925720E-1,-7.877163887E-1,5.157268047E0,8.142929077E0
1.378925720E-1,-7.877163887E-1,5.157268047E0,8.142929077E0
1.398915720E-1,-7.877163887E-1,5.157268047E0,8.142929077E0
1.418909050E-1,-7.877163887E-1,5.157268047E0,8.142929077E0
1.438904050E-1,-3.828445435E0,3.225088120E0,9.115004539E0
1.458900050E-1,-3.871542454E0,3.203539610E0,9.059935570E0
1.478896710E-1,-3.897879362E0,3.158048391E0,9.002472878E0
1.498893850E-1,-3.917033672E0,3.146077156E0,8.976136208E0
1.518891350E-1,-3.926610708E0,3.114951611E0,8.928250313E0
1.538889120E-1,-3.926610708E0,3.100585938E0,8.923461914E0
1.558885120E-1,-3.952947617E0,3.050306082E0,8.909096718E0
1.578881480E-1,-3.988861799E0,3.002420664E0,8.901913643E0
1.598878140E-1,-4.005621910E0,2.978477955E0,8.897125244E0
1.618875060E-1,-4.027170181E0,2.947352171E0,8.909096718E0
1.638872200E-1,-4.034353256E0,2.932986736E0,8.933039665E0
1.658869530E-1,-4.022381783E0,2.937775135E0,8.945011139E0
1.678867030E-1,-3.993650436E0,2.947352171E0,8.952193260E0
1.698863500E-1,-3.950553417E0,2.973689318E0,8.947404861E0
1.718860160E-1,-3.917033672E0,2.985660791E0,8.942616463E0
1.738857000E-1,-3.861965179E0,3.023969173E0,8.930644989E0
1.758854000E-1,-3.787742853E0,3.040729046E0,8.918673515E0
1.778851140E-1,-3.749434233E0,3.071854591E0,8.942616463E0
1.798848410E-1,-3.703943014E0,3.100585938E0,8.971347809E0
1.818845800E-1,-3.687183142E0,3.110162973E0,8.978530884E0
1.838843300E-1,-3.677606106E0,3.119740009E0,9.024022102E0
1.858840100E-1,-3.675211906E0,3.150865555E0,9.064723969E0
1.878837020E-1,-3.684788942E0,3.158048391E0,9.067118645E0
1.898834050E-1,-3.699154615E0,3.181991339E0,9.105426788E0
1.918831190E-1,-3.773377180E0,3.213116884E0,9.100638390E0
1.938828430E-1,-3.799714088E0,3.225088120E0,9.100638390E0
1.958825760E-1,-3.876330853E0,3.237059593E0,9.100638390E0
1.978823090E-1,-3.950553417E0,3.270579338E0,9.059935570E0
1.998821090E-1,-3.996044636E0,3.282550812E0,9.035993576E0
2.018818420E-1,-4.094210148E0,3.323253393E0,8.997684479E0
2.038815750E-1,-4.139701366E0,3.337619066E0,8.973741531E0
2.058813080E-1,-4.216318130E0,3.356773376E0,8.956981659E0
2.078810410E-1,-4.290540695E0,3.368744612E0,8.921068192E0
2.098807740E-1,-4.340820312E0,3.378321648E0,8.901913643E0
2.118805070E-1,-4.422225475E0,3.421418667E0,8.892336845E0
2.138802400E-1,-4.503631115E0,3.452544212E0,8.885153770E0
2.158800400E-1,-4.549122334E0,3.457332850E0,8.877970695E0
2.178797730E-1,-4.635315895E0,3.462121487E0,8.854028702E0
2.198795060E-1,-4.719115734E0,3.466909885E0,8.801354408E0
2.218792390E-1,-4.767001152E0,3.486064196E0,8.763046265E0
2.238789720E-1,-4.874743462E0,3.493247032E0,8.686429024E0
2.258787050E-1,-4.922628880E0,3.490852594E0,8.650514603E0
2.278784380E-1,-5.013611317E0,3.500429869E0,8.585869789E0
2.298782380E-1,-5.106987953E0,3.507612705E0,8.490098000E0
2.318780380E-1,-5.140508175E0,3.510006905E0,8.439818382E0
2.338777710E-1,-5.207547665E0,3.510006905E0,8.334470749E0
2.358775040E-1,-5.257827282E0,3.500429869E0,8.238699913E0
2.378772370E-1,-5.279376030E0,3.488458395E0,8.219545364E0
2.398769700E-1,-5.315289974E0,3.490852594E0,8.164477348E0
2.418767030E-1,-5.327261448E0,3.486064196E0,8.087860107E0
2.438764360E-1,-5.336838722E0,3.483669758E0,8.054340363E0
2.458762360E-1,-5.363175392E0,3.498035431E0,7.984906673E0
2.478759690E-1,-5.363175392E0,3.495641232E0,7.960963726E0
2.498757020E-1,-5.389512539E0,3.517189741E0,7.872375488E0
2.518754350E-1,-5.401484013E0,3.524372578E0,7.800547123E0
2.538751680E-1,-5.406272411E0,3.529160976E0,7.759844780E0
2.558749010E-1,-5.406272411E0,3.524372578E0,7.668862343E0
2.578746340E-1,-5.387118340E0,3.533949614E0,7.568302631E0
2.598743670E-1,-5.370358467E0,3.529160976E0,7.527599812E0
2.618741670E-1,-5.324867249E0,3.524372578E0,7.458166122E0
2.638739000E-1,-5.291347504E0,3.517189741E0,7.369577885E0
2.658736330E-1,-5.260221958E0,3.514795303E0,7.321692467E0
2.678733660E-1,-5.217124939E0,3.478881359E0,7.242681503E0
2.698730990E-1,-5.190787792E0,3.471698523E0,7.204372883E0
2.718728320E-1,-5.130930901E0,3.435784340E0,7.134938717E0
2.738725650E-1,-5.047131062E0,3.423812866E0,7.096630573E0
2.758722980E-1,-5.004034519E0,3.411841631E0,7.075081825E0
2.778720980E-1,-4.915446281E0,3.407052994E0,7.034379482E0
2.798718310E-1,-4.831646442E0,3.390293121E0,7.015225410E0
2.818715640E-1,-4.790944099E0,3.380716085E0,7.017619610E0
2.838712970E-1,-4.704750061E0,3.354378939E0,6.991282463E0
2.858710300E-1,-4.613767624E0,3.342407703E0,7.005648136E0
2.878707630E-1,-4.577853203E0,3.344801903E0,7.003253937E0
2.898704960E-1,-4.513207912E0,3.342407703E0,6.986494064E0
2.918702290E-1,-4.482082367E0,3.351984739E0,6.988888264E0
2.938700290E-1,-4.424619675E0,3.373533249E0,6.969734192E0
2.958697620E-1,-4.379128456E0,3.375927448E0,6.957762718E0
2.978694950E-1,-4.359974384E0,3.378321648E0,6.957762718E0
2.998692280E-1,-4.266597748E0,3.368744612E0,6.957762718E0
3.018689610E-1,-4.087027073E0,3.349590540E0,6.964945316E0
3.038686940E-1,-3.988861799E0,3.318464994E0,7.022408009E0
3.058684270E-1,-3.818868399E0,3.110162973E0,7.307326794E0
3.078682270E-1,-3.694365978E0,2.810878515E0,7.673650742E0
3.098680270E-1,-3.677606106E0,2.667222023E0,7.901106834E0
3.118677930E-1,-3.691971779E0,2.399063349E0,8.310527802E0
3.138675590E-1,-3.725491524E0,2.267378330E0,8.497281075E0
3.158673250E-1,-3.823656797E0,1.956122518E0,9.007262230E0
3.178670910E-1,-3.905062199E0,1.685569525E0,9.543579102E0
3.198668570E-1,-3.905062199E0,1.589798450E0,9.763853073E0
3.218666230E-1,-3.751828671E0,1.556278586E0,1.009186840E1
3.238664560E-1,-3.636903524E0,1.494027495E0,1.018763924E1
3.258662220E-1,-3.639297724E0,1.419804931E0,1.013735962E1
3.278659880E-1,-3.747040033E0,1.290514112E0,9.821314812E0
3.298657540E-1,-3.816473961E0,1.307274103E0,9.354432106E0
3.318655200E-1,-3.833234072E0,1.386285067E0,9.119792938E0
3.338652860E-1,-3.739857197E0,1.702329397E0,8.729525566E0
3.358650520E-1,-3.629720688E0,1.946545362E0,8.573898315E0
3.378648180E-1,-3.430995703E0,2.461314440E0,8.370385170E0
3.398646510E-1,-3.426207304E0,2.822849989E0,8.241093636E0
3.418644170E-1,-3.474092722E0,2.940169573E0,8.212362289E0
3.438641830E-1,-3.636903524E0,3.138894320E0,8.269824982E0
3.458639490E-1,-3.823656797E0,3.280156374E0,8.411087036E0
3.478637150E-1,-3.952947617E0,3.304099321E0,8.468549728E0
3.498634810E-1,-4.259414673E0,3.296916485E0,8.511647224E0
3.518632470E-1,-4.340820312E0,3.464515686E0,8.569109917E0
3.538630130E-1,-4.326454639E0,3.579440832E0,8.573898315E0
3.558628460E-1,-4.558699131E0,3.524372578E0,8.435029984E0
3.578626120E-1,-4.733481407E0,3.442967176E0,8.308133125E0
3.598623780E-1,-5.006428719E0,3.330436230E0,8.018425941E0
3.618621440E-1,-5.063891411E0,3.435784340E0,7.795758724E0
3.638619100E-1,-5.054314137E0,3.529160976E0,7.699987888E0
3.658616760E-1,-5.284164429E0,3.565075159E0,7.518023014E0
3.678614420E-1,-5.643305779E0,3.433390141E0,7.436617374E0
3.698612080E-1,-5.834847927E0,3.354378939E0,7.446194649E0
3.718610080E-1,-6.114977837E0,3.201145411E0,7.525205612E0
3.738607410E-1,-6.227508545E0,2.980872154E0,7.632947922E0
3.758604740E-1,-6.253845692E0,2.882706881E0,7.666468143E0
3.778602070E-1,-6.203566074E0,2.717501879E0,7.676044941E0
3.798599400E-1,-6.134131908E0,2.672010660E0,7.661679268E0
3.818596730E-1,-5.942590237E0,2.645673752E0,7.565908432E0
3.838594060E-1,-5.691191196E0,2.676799297E0,7.443800449E0
3.858592060E-1,-5.535563469E0,2.715107679E0,7.383943558E0
3.878590060E-1,-5.197970390E0,2.839609861E0,7.288172722E0
3.898587390E-1,-4.865166187E0,3.000026226E0,7.245075703E0
3.918584720E-1,-4.711932659E0,3.076643229E0,7.228315830E0
3.938582050E-1,-4.458139896E0,3.237059593E0,7.240286827E0
3.958579380E-1,-4.285751820E0,3.347196102E0,7.292961121E0
3.978576710E-1,-4.213923454E0,3.385504484E0,7.331269264E0
3.998574040E-1,-4.113364220E0,3.419024467E0,7.381549358E0
4.018572370E-1,-4.065478802E0,3.430995703E0,7.412674904E0
4.038570370E-1,-4.060689926E0,3.462121487E0,7.479714394E0
4.058567700E-1,-4.031958580E0,3.471698523E0,7.534782887E0
4.078565030E-1,-4.010410309E0,3.495641232E0,7.551542759E0
4.098562360E-1,-3.974496126E0,3.507612705E0,7.630553722E0
4.118559690E-1,-3.936187744E0,3.519583941E0,7.719141960E0
4.138557020E-1,-3.902667999E0,3.507612705E0,7.764633179E0
