"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.139781200E-2,-3.444818854E-1,6.104065776E-1,8.820198774E-1
9.381765600E-2,-3.542557359E-1,6.458367705E-1,9.223369360E-1
9.623671800E-2,-3.628078401E-1,6.788234711E-1,9.406629205E-1
9.865500000E-2,-3.701382279E-1,7.130318880E-1,9.748713374E-1
1.010740620E-1,-3.786903322E-1,7.472403049E-1,1.016410232E0
1.034939060E-1,-3.847989738E-1,7.814487219E-1,1.035957813E0
1.059129680E-1,-3.884641528E-1,8.132137060E-1,1.073831439E0
1.083312500E-1,-3.933510780E-1,8.449786305E-1,1.112926841E0
1.107503120E-1,-3.945727944E-1,8.743001819E-1,1.136139631E0
1.131701560E-1,-3.945727944E-1,9.023999572E-1,1.169126391E0
1.155892180E-1,-3.957945406E-1,9.268345237E-1,1.207000017E0
1.180074480E-1,-3.957945406E-1,9.476039410E-1,1.228991151E0
1.204265100E-1,-3.957945406E-1,9.671515822E-1,1.263199568E0
1.228463540E-1,-3.933510780E-1,9.854775667E-1,1.299851418E0
1.252654160E-1,-3.945727944E-1,1.003803372E0,1.321842551E0
1.276836980E-1,-3.933510780E-1,1.022129297E0,1.347498894E0
1.301027600E-1,-3.945727944E-1,1.033124804E0,1.381707311E0
1.325226040E-1,-4.019031823E-1,1.050229073E0,1.396368027E0
1.349416660E-1,-4.080118239E-1,1.064889789E0,1.415915728E0
1.373599480E-1,-4.190073907E-1,1.085659266E0,1.440350294E0
1.397790100E-1,-4.336681366E-1,1.106428623E0,1.452567577E0
1.421988540E-1,-4.495506287E-1,1.134528399E0,1.466006637E0
1.446178640E-1,-4.690983295E-1,1.157741308E0,1.481889129E0
1.470361460E-1,-4.935328662E-1,1.182175875E0,1.490441203E0
1.494552080E-1,-5.191891789E-1,1.212719083E0,1.497771621E0
1.518750520E-1,-5.460671782E-1,1.248149276E0,1.503880262E0
1.542941140E-1,-5.753887296E-1,1.286022902E0,1.503880262E0
1.567123960E-1,-6.071536541E-1,1.331226826E0,1.505101919E0
1.591314580E-1,-6.376969218E-1,1.377652526E0,1.509988904E0
1.615513020E-1,-6.670184135E-1,1.424078345E0,1.505101919E0
1.639703640E-1,-6.975616217E-1,1.469282269E0,1.503880262E0
1.663885930E-1,-7.293266058E-1,1.509599328E0,1.509988904E0
1.688076560E-1,-7.574263811E-1,1.543807745E0,1.508767128E0
1.712275000E-1,-7.855261564E-1,1.569464087E0,1.514875770E0
1.736465620E-1,-8.099607825E-1,1.591455221E0,1.520984411E0
1.760648430E-1,-8.343953490E-1,1.604894280E0,1.524649620E0
1.784839060E-1,-8.563864827E-1,1.611002922E0,1.533201694E0
1.809037500E-1,-8.759341240E-1,1.613446355E0,1.542975545E0
1.833228120E-1,-8.954818249E-1,1.612224579E0,1.540532112E0
1.857410930E-1,-9.113643169E-1,1.603672504E0,1.546640754E0
1.881601560E-1,-9.272468090E-1,1.592676997E0,1.547862530E0
1.905800000E-1,-9.382423759E-1,1.591455221E0,1.539310336E0
1.929990100E-1,-9.382423759E-1,1.642767906E0,1.519762754E0
1.954172910E-1,-9.370205998E-1,1.658650279E0,1.494106412E0
1.978363540E-1,-9.345771670E-1,1.646432996E0,1.467228293E0
2.002561980E-1,-9.321336746E-1,1.646432996E0,1.442793727E0
2.026752600E-1,-9.260250330E-1,1.647654772E0,1.419580936E0
2.050935410E-1,-9.162512422E-1,1.646432996E0,1.392702818E0
2.075126040E-1,-9.040338993E-1,1.657428622E0,1.360937834E0
2.099324480E-1,-8.893731833E-1,1.673311114E0,1.325507760E0
2.123515100E-1,-8.722689748E-1,1.750280023E0,1.272973418E0
2.147697910E-1,-8.527212739E-1,1.829692483E0,1.210665107E0
2.171888540E-1,-8.331736326E-1,1.846796632E0,1.153243899E0
2.196086980E-1,-8.136259317E-1,1.850461841E0,1.104374647E0
