"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,5.775212765E0,-5.863985538E0,7.782212257E0
2.402969000E-3,5.712966442E0,-6.452934265E0,7.672083855E0
4.805938000E-3,5.571714401E0,-7.101734638E0,7.504496574E0
7.208906000E-3,5.375398159E0,-7.812782288E0,7.425491810E0
9.611875000E-3,5.073741913E0,-8.590863228E0,7.518861294E0
1.201484400E-2,4.712232590E0,-9.304305077E0,7.743906975E0
1.441781300E-2,4.712232590E0,-9.304305077E0,7.743906975E0
1.682078100E-2,4.712232590E0,-9.304305077E0,7.743906975E0
1.922375000E-2,4.712232590E0,-9.304305077E0,7.743906975E0
2.162671900E-2,4.712232590E0,-9.304305077E0,7.743906975E0
2.402968800E-2,2.545573711E0,-1.502141285E1,7.138199806E0
2.643265600E-2,2.545573711E0,-1.502141285E1,7.138199806E0
2.888953100E-2,2.231946707E0,-1.680501747E1,6.834149361E0
3.142651000E-2,1.769885778E0,-1.962047577E1,6.896395683E0
3.398380200E-2,8.002756834E-1,-2.254606628E1,7.262692928E0
3.653224000E-2,-5.883015394E-1,-2.561530113E1,8.483683586E0
3.907578100E-2,-1.979273081E0,-2.843076134E1,1.045642090E1
4.161625000E-2,-3.341515303E0,-3.145450783E1,1.098551750E1
4.415484400E-2,-4.998231888E0,-3.450937653E1,1.185218048E1
4.669203100E-2,-5.838560104E0,-3.597456360E1,1.144757843E1
4.922802100E-2,-6.403567791E0,-3.642465591E1,1.050190926E1
5.176312500E-2,-6.458631516E0,-3.542870712E1,9.826773643E0
5.429760400E-2,-6.283862591E0,-3.401858521E1,9.218671799E0
5.683156300E-2,-6.204857349E0,-3.258212662E1,8.545929909E0
5.936500000E-2,-6.034876347E0,-3.107145309E1,7.810941219E0
6.189807300E-2,-4.890497208E0,-2.906519699E1,7.403944969E0
6.443078100E-2,-3.700629950E0,-2.723850060E1,6.826966763E0
6.696328100E-2,-3.200263262E0,-2.596244431E1,6.731202602E0
6.949546900E-2,-2.929730177E0,-2.502635193E1,6.592345238E0
7.202744800E-2,-1.873932362E0,-2.380775642E1,6.245200634E0
