"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.124700007E-2,3.132396042E-1,-9.291546419E-3,6.019337103E-2
2.124500007E-2,1.099985987E-1,-2.723142318E-2,-8.982121944E-3
3.124300006E-2,-5.813341215E-2,-1.063978821E-1,-8.714563400E-2
4.124000005E-2,-1.510943323E-1,-1.869383007E-1,-1.409266740E-1
5.123800004E-2,-1.616764069E-1,-2.131597847E-1,-1.568630338E-1
6.123600004E-2,-1.138698086E-1,-1.757489145E-1,-1.396277547E-1
7.123300002E-2,-4.587903619E-2,-1.500510126E-1,-1.027051657E-1
8.123100002E-2,-9.466111660E-3,-1.754294336E-1,-6.014671922E-2
9.122900001E-2,-1.792297885E-2,-2.058627009E-1,-4.880298674E-2
1.012260000E-1,-5.424799770E-2,-2.423412949E-1,-7.156125456E-2
1.112240000E-1,-1.068864390E-1,-3.152626455E-1,-1.079831794E-1
1.212220000E-1,-1.584335417E-1,-4.472470582E-1,-1.418673694E-1
1.312190000E-1,-2.056287527E-1,-6.641479135E-1,-1.755478382E-1
1.412170001E-1,-2.582660913E-1,-9.024804235E-1,-2.273048162E-1
1.512150001E-1,-3.155157864E-1,-1.132027507E0,-2.775035501E-1
1.612120001E-1,-3.859579265E-1,-1.403275967E0,-3.292411268E-1
1.712100001E-1,-4.725410342E-1,-1.633397102E0,-3.808334768E-1
1.812080001E-1,-6.078729630E-1,-1.861988902E0,-4.194317460E-1
1.912050000E-1,-7.887321711E-1,-2.092184544E0,-4.544624388E-1
2.012030000E-1,-9.311346412E-1,-2.177792788E0,-5.255072713E-1
2.112010000E-1,-9.993211031E-1,-2.101430893E0,-5.905635357E-1
2.211980000E-1,-9.936615825E-1,-2.009284496E0,-6.321623325E-1
2.311960000E-1,-9.295400977E-1,-1.906412125E0,-6.444384456E-1
2.411940000E-1,-8.873956203E-1,-1.879159689E0,-6.119810343E-1
2.511910000E-1,-9.361615777E-1,-1.950406194E0,-5.740885139E-1
2.611890000E-1,-1.035340786E0,-1.912640810E0,-5.722383857E-1
2.711870000E-1,-1.165979028E0,-1.790262938E0,-5.779532194E-1
2.811840001E-1,-1.249390721E0,-1.674519300E0,-5.668952465E-1
2.911820001E-1,-1.259490490E0,-1.547201633E0,-5.548228621E-1
3.011800001E-1,-6.644490957E-1,-1.542448163E0,-3.348048329E-1
3.111770001E-1,-2.012247145E-1,-1.421278954E0,-9.268061072E-2
3.211750000E-1,3.799739480E-1,-1.532441854E0,5.111643672E-2
3.311730000E-1,5.562427044E-1,-1.991503716E0,1.389344335E-1
3.411700000E-1,5.198065042E-1,-1.612734556E0,2.241043299E-1
